Date,Open_TSLA,High_TSLA,Low_TSLA,Close_TSLA,Adj_Close_TSLA,Volume_TSLA,EPS_qtr,Revenue,oper_cash_fl,gross_mrgn,oper_mrgn,net_mrgn,pe_ann,pe_qtr,fed_funds_rate,Open_NDQ,High_NDQ,Low_NDQ,Close_NDQ,Adj Close_NDQ,Volume_NDQ,Open_SPX,High_SPX,Low_SPX,Close_SPX,Adj_Close_SPX,Volume_SPX
12/1/22,197.080002,198.919998,191.800003,194.699997,194.699997,80046200,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,51.23684132,204.9473653,0.04,11475.16992,11546.76953,11378.75,11482.4502,11482.4502,5158120000,4087.139893,4100.509766,4050.870117,4076.570068,4076.570068,4527130000
12/2/22,191.779999,196.25,191.110001,194.860001,194.860001,73645900,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,51.27894763,205.1157905,0.04,11308.37988,11492.32031,11296.71973,11461.5,11461.5,4523010000,4040.169922,4080.47998,4026.629883,4071.699951,4071.699951,4012620000
12/5/22,189.440002,191.270004,180.550003,182.449997,182.449997,93122700,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,48.01315711,192.0526284,0.04,11380.99023,11425.50977,11193.01953,11239.94043,11239.94043,4510030000,4052.02002,4052.449951,3984.48999,3998.840088,3998.840088,4280820000
12/6/22,181.220001,183.649994,175.330002,179.820007,179.820007,92150800,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,47.32105447,189.2842179,0.04,11228.41992,11241.41992,10956.2002,11014.88965,11014.88965,4713330000,3996.629883,4001.51001,3918.389893,3941.26001,3941.26001,4368380000
12/7/22,175.029999,179.380005,172.220001,174.039993,174.039993,84213300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,45.79999816,183.1999926,0.04,10963.9502,11039.80957,10910.62012,10958.54981,10958.54981,4343860000,3933.280029,3957.570068,3922.679932,3933.919922,3933.919922,4118050000
12/8/22,172.199997,175.199997,169.059998,173.440002,173.440002,97624500,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,45.64210579,182.5684232,0.04,11011.33008,11119.16016,10939.46973,11082,11082,4281800000,3947.790039,3974.189941,3935.830078,3963.51001,3963.51001,4006900000
12/9/22,173.839996,182.5,173.360001,179.050003,179.050003,104872300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,47.11842184,188.4736874,0.04,11038.16992,11138.7002,10999.25977,11004.62012,11004.62012,4337440000,3954.169922,3977.02002,3933.040039,3934.379883,3934.379883,3888260000
12/12/22,176.100006,177.369995,167.520004,167.820007,167.820007,109794500,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,44.16315974,176.6526389,0.04,11015.48047,11144.66992,10984.82031,11143.74023,11143.74023,4829990000,3939.290039,3990.709961,3935.300049,3990.560059,3990.560059,3904130000
12/13/22,174.869995,175.050003,156.910004,160.949997,160.949997,175862700,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,42.35526237,169.4210495,0.04,11542.83984,11571.63965,11160.54004,11256.80957,11256.80957,6126890000,4069.379883,4100.959961,3993.030029,4019.649902,4019.649902,5079360000
12/14/22,159.25,161.619995,155.309998,156.800003,156.800003,140682300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,41.26315868,165.0526347,0.045,11248.08984,11352.08984,11065.24023,11170.88965,11170.88965,5485150000,4015.540039,4053.76001,3965.649902,3995.320068,3995.320068,4472340000
12/15/22,153.440002,160.929993,153.279999,157.669998,157.669998,122334500,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,41.49210474,165.9684189,0.045,11012.62012,11029.57031,10775.61035,10810.53027,10810.53027,5536070000,3958.370117,3958.370117,3879.449951,3895.75,3895.75,4493900000
12/16/22,159.639999,160.990005,150.039993,150.229996,150.229996,139032200,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,39.53420947,158.1368379,0.045,10767.62988,10833.24023,10642.09961,10705.41016,10705.41016,7968170000,3890.909912,3890.909912,3827.909912,3852.360107,3852.360107,7493660000
12/19/22,154,155.25,145.820007,149.869995,149.869995,139390600,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,39.43947237,157.7578895,0.045,10707.44043,10713.96973,10497.54981,10546.03027,10546.03027,4631820000,3853.790039,3854.860107,3800.040039,3817.659912,3817.659912,3969610000
12/20/22,146.050003,148.470001,137.660004,137.800003,137.800003,159563300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,36.26315868,145.0526347,0.045,10490.88965,10609.45996,10446.82031,10547.11035,10547.11035,4707190000,3810.469971,3838.23999,3795.620117,3821.620117,3821.620117,3985370000
12/21/22,139.339996,141.259995,135.889999,137.570007,137.570007,145417400,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,36.20263342,144.8105337,0.045,10592,10753.57031,10569.2002,10709.37012,10709.37012,4401420000,3839.48999,3889.820068,3839.48999,3878.439941,3878.439941,3775200000
12/22/22,136,136.630005,122.260002,125.349998,125.349998,210090300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,32.98684158,131.9473663,0.045,10586.45996,10599.33984,10313.32031,10476.12012,10476.12012,5125070000,3853.26001,3853.26001,3764.48999,3822.389893,3822.389893,3956950000
12/23/22,126.370003,128.619995,121.019997,123.150002,123.150002,166989700,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,32.40789526,129.6315811,0.045,10437.75,10514.75977,10361.82031,10497.86035,10497.86035,3544680000,3815.110107,3845.800049,3797.01001,3844.820068,3844.820068,2819280000
12/27/22,117.5,119.669998,108.760002,109.099998,109.099998,208643400,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,28.71052579,114.8421032,0.045,10462.19043,10472.32031,10340.73047,10353.23047,10353.23047,3827290000,3843.340088,3846.649902,3813.219971,3829.25,3829.25,3030300000
12/28/22,110.349998,116.269997,108.239998,112.709999,112.709999,221070500,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,29.66052605,118.6421042,0.045,10339.2002,10414.82031,10207.46973,10213.29004,10213.29004,3842970000,3829.560059,3848.320068,3780.780029,3783.219971,3783.219971,3083520000
12/29/22,120.389999,123.57,117.5,121.82,121.82,221923300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,32.05789474,128.2315789,0.045,10321.45996,10502.08008,10301.05957,10478.08984,10478.08984,4154100000,3805.449951,3858.189941,3805.449951,3849.280029,3849.280029,3003680000
12/30/22,119.949997,124.480003,119.75,123.18,123.18,157777300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,32.41578947,129.6631579,0.045,10368.37012,10468.30957,10324.7002,10466.48047,10466.48047,3959030000,3829.060059,3839.850098,3800.340088,3839.5,3839.5,2979870000
1/3/23,118.470001,118.800003,104.639999,108.099998,108.099998,231402800,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,28.44736789,113.7894716,0.045,10562.05957,10613.05957,10309.16016,10386.98047,10386.98047,4780650000,3853.290039,3878.459961,3794.330078,3824.139893,3824.139893,3959140000
1/4/23,109.110001,114.589996,107.519997,113.639999,113.639999,180389000,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,29.90526289,119.6210516,0.045,10467.82031,10515.21973,10337.63965,10458.75977,10458.75977,5085380000,3840.360107,3873.159912,3815.77002,3852.969971,3852.969971,4414080000
1/5/23,110.510002,111.75,107.160004,110.339996,110.339996,157986300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,29.03684105,116.1473642,0.045,10390.30957,10393.21973,10295.25,10305.24023,10305.24023,4764270000,3839.73999,3839.73999,3802.419922,3808.100098,3808.100098,3893450000
1/6/23,103,114.389999,101.809998,113.059998,113.059998,220911100,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,29.75263105,119.0105242,0.045,10363.95996,10604.13965,10265.04004,10569.29004,10569.29004,5199780000,3823.370117,3906.189941,3809.560059,3895.080078,3895.080078,3923560000
1/9/23,118.959999,123.519997,117.110001,119.769997,119.769997,190284000,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,31.51842026,126.0736811,0.045,10662.09961,10807.25977,10619.12012,10635.65039,10635.65039,5132190000,3910.820068,3950.570068,3890.419922,3892.090088,3892.090088,4311770000
1/10/23,121.07,122.760002,114.919998,118.849998,118.849998,167642500,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,31.27631526,125.1052611,0.045,10607.71973,10743.66992,10589.58984,10742.62988,10742.62988,4710680000,3888.570068,3919.830078,3877.290039,3919.25,3919.25,3851030000
1/11/23,122.089996,125.949997,120.510002,123.220001,123.220001,183810800,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,32.42631605,129.7052642,0.045,10794.99023,10932.44043,10762.73047,10931.66992,10931.66992,5284390000,3932.350098,3970.070068,3928.540039,3969.610107,3969.610107,4303360000
1/12/23,122.559998,124.129997,117,123.559998,123.559998,169400900,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,32.51578895,130.0631558,0.045,10969.25977,11027.75,10797.12012,11001.09961,11001.09961,5681240000,3977.570068,3997.76001,3937.560059,3983.169922,3983.169922,4440260000
1/13/23,116.550003,122.629997,115.599998,122.400002,122.400002,180714100,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,32.21052684,128.8421074,0.045,10906.37012,11084.00977,10900.16016,11079.16016,11079.16016,5077990000,3960.600098,4003.949951,3947.669922,3999.090088,3999.090088,3939700000
1/17/23,125.699997,131.699997,125.019997,131.490005,131.490005,186477000,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,34.60263289,138.4105316,0.045,11070,11145.44043,11024.71973,11095.11035,11095.11035,5138410000,3999.280029,4015.389893,3984.570068,3990.969971,3990.969971,4235560000
1/18/23,136.559998,136.679993,127.010002,128.779999,128.779999,195680300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,33.88947342,135.5578937,0.045,11170.9502,11223.41016,10952.04981,10957.00977,10957.00977,5288630000,4002.25,4014.159912,3926.590088,3928.860107,3928.860107,4298710000
1/19/23,127.260002,129.990005,124.309998,127.169998,127.169998,170291900,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,33.46578895,133.8631558,0.045,10890.40039,10932.51953,10804.57031,10852.26953,10852.26953,4660800000,3911.840088,3922.939941,3885.540039,3898.850098,3898.850098,3991500000
1/20/23,128.679993,133.509995,127.349998,133.419998,133.419998,138858100,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,35.11052579,140.4421032,0.045,10924.66016,11143.16992,10885.65039,11140.42969,11140.42969,5980110000,3909.040039,3972.959961,3897.860107,3972.610107,3972.610107,4013360000
1/23/23,135.869995,145.380005,134.270004,143.75,143.75,203119200,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,37.82894737,151.3157895,0.045,11171.94043,11405.5,11144.03027,11364.41016,11364.41016,5997810000,3978.139893,4039.310059,3971.639893,4019.810059,4019.810059,3945210000
1/24/23,143,146.5,141.100006,143.889999,143.889999,158699100,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,37.86578921,151.4631568,0.045,11302.92969,11378.15039,11282.65039,11334.26953,11334.26953,5670860000,4001.73999,4023.919922,3989.790039,4016.949951,4016.949951,3320430000
1/25/23,141.910004,146.410004,138.070007,144.429993,144.429993,192734300,1.07,24318000000,3278000000,0.256,0.1676,0.1545,33.74532547,134.9813019,0.045,11146.53027,11334.21973,11069.17969,11313.36035,11313.36035,5485570000,3982.709961,4019.550049,3949.060059,4016.219971,4016.219971,3724020000
1/26/23,159.970001,161.419998,154.759995,160.270004,160.270004,234815100,1.07,24318000000,3278000000,0.256,0.1676,0.1545,37.44626262,149.7850505,0.045,11458.40039,11516.04981,11341.19043,11512.41016,11512.41016,5732890000,4036.080078,4061.570068,4013.290039,4060.429932,4060.429932,3809590000
1/27/23,162.429993,180.679993,161.169998,177.899994,177.899994,306590600,1.07,24318000000,3278000000,0.256,0.1676,0.1545,41.56541916,166.2616766,0.045,11470.46973,11691.88965,11470.26953,11621.70996,11621.70996,6243800000,4053.719971,4094.209961,4048.699951,4070.560059,4070.560059,3907760000
1/30/23,178.050003,179.770004,166.5,166.660004,166.660004,230878800,1.07,24318000000,3278000000,0.256,0.1676,0.1545,38.93925327,155.7570131,0.045,11512.33984,11553.30957,11388.54004,11393.80957,11393.80957,5122320000,4049.27002,4063.850098,4015.550049,4017.77002,4017.77002,3802000000
1/31/23,164.570007,174.300003,162.779999,173.220001,173.220001,196813500,1.07,24318000000,3278000000,0.256,0.1676,0.1545,40.47196285,161.8878514,0.045,11398.58008,11586.00977,11398.37012,11584.54981,11584.54981,5695150000,4020.850098,4077.159912,4020.439941,4076.600098,4076.600098,4679320000
2/1/23,173.889999,183.809998,169.929993,181.410004,181.410004,213806300,1.07,24318000000,3278000000,0.256,0.1676,0.1545,42.38551495,169.5420598,0.0475,11573.13965,11904.01953,11500.33008,11816.32031,11816.32031,6336040000,4070.070068,4148.950195,4037.199951,4119.209961,4119.209961,4856930000
2/2/23,187.330002,196.75,182.610001,188.270004,188.270004,217448300,1.07,24318000000,3278000000,0.256,0.1676,0.1545,43.98831869,175.9532748,0.0475,12065.15039,12269.54981,12024.13965,12200.82031,12200.82031,7038210000,4158.680176,4195.439941,4141.879883,4179.759766,4179.759766,5624360000
2/3/23,183.949997,199,183.690002,189.979996,189.979996,232662000,1.07,24318000000,3278000000,0.256,0.1676,0.1545,44.38784953,177.5513981,0.0475,11946.86035,12231.30957,11946.86035,12006.9502,12006.9502,5954490000,4136.689941,4182.359863,4123.359863,4136.47998,4136.47998,4694510000
2/6/23,193.009995,198.169998,189.919998,194.759995,194.759995,186188100,1.07,24318000000,3278000000,0.256,0.1676,0.1545,45.50467173,182.0186869,0.0475,11904.41016,11973.41016,11843.49023,11887.4502,11887.4502,5538350000,4119.569824,4124.629883,4093.379883,4111.080078,4111.080078,4114240000
2/7/23,196.429993,197.5,189.550003,196.809998,196.809998,186010300,1.07,24318000000,3278000000,0.256,0.1676,0.1545,45.98364439,183.9345776,0.0475,11891.25,12150.21973,11836.78027,12113.79004,12113.79004,5720240000,4105.350098,4176.540039,4088.389893,4164,4164,4355860000
2/8/23,196.100006,203,194.309998,201.289993,201.289993,180673600,1.07,24318000000,3278000000,0.256,0.1676,0.1545,47.0303722,188.1214888,0.0475,12069.12012,12096.38965,11890.08984,11910.51953,11910.51953,5052870000,4153.470215,4156.850098,4111.669922,4117.859863,4117.859863,4029820000
2/9/23,207.779999,214,204.770004,207.320007,207.320007,215431400,1.07,24318000000,3278000000,0.256,0.1676,0.1545,48.43925397,193.7570159,0.0475,12069.09961,12070.95996,11745.11035,11789.58008,11789.58008,5536290000,4144.25,4156.22998,4069.669922,4081.5,4081.5,4270200000
2/10/23,202.229996,206.199997,192.889999,196.889999,196.889999,204754100,1.07,24318000000,3278000000,0.256,0.1676,0.1545,46.00233621,184.0093449,0.0475,11714.59961,11775.79981,11630.54004,11718.12012,11718.12012,4885030000,4068.919922,4094.360107,4060.790039,4090.459961,4090.459961,3891520000
2/13/23,194.419998,196.300003,187.610001,194.639999,194.639999,172475500,1.07,24318000000,3278000000,0.256,0.1676,0.1545,45.47663528,181.9065411,0.0475,11759.08984,11910.91992,11719.73047,11891.79004,11891.79004,4752880000,4096.620117,4138.899902,4092.669922,4137.290039,4137.290039,3448620000
2/14/23,191.940002,209.820007,189.440002,209.25,209.25,216455700,1.07,24318000000,3278000000,0.256,0.1676,0.1545,48.89018692,195.5607477,0.0475,11808.2002,11999.84961,11760.55957,11960.15039,11960.15039,5032430000,4126.700195,4159.77002,4095.01001,4136.129883,4136.129883,3929200000
2/15/23,211.759995,214.660004,206.110001,214.240005,214.240005,181006400,1.07,24318000000,3278000000,0.256,0.1676,0.1545,50.05607593,200.2243037,0.0475,11905.12012,12071.29004,11876.82031,12070.58984,12070.58984,5056640000,4119.5,4148.109863,4103.97998,4147.600098,4147.600098,4075980000
2/16/23,210.779999,217.649994,201.839996,202.039993,202.039993,229586500,1.07,24318000000,3278000000,0.256,0.1676,0.1545,47.20560584,188.8224234,0.0475,11896.30957,12040.33984,11853.36035,11855.83008,11855.83008,5159410000,4114.75,4136.540039,4089.48999,4090.409912,4090.409912,4143660000
2/17/23,199.990005,208.440002,197.5,208.309998,208.309998,213738500,1.07,24318000000,3278000000,0.256,0.1676,0.1545,48.67056028,194.6822411,0.0475,11777.5,11803.21973,11673.20996,11787.26953,11787.26953,4925230000,4077.389893,4081.51001,4047.949951,4079.090088,4079.090088,4045480000
2/21/23,204.990005,209.710007,197.220001,197.369995,197.369995,180018600,1.07,24318000000,3278000000,0.256,0.1676,0.1545,46.11448481,184.4579393,0.0475,11640.37012,11684.13965,11491.17969,11492.29981,11492.29981,5002540000,4052.350098,4052.350098,3995.189941,3997.340088,3997.340088,4121590000
2/22/23,197.929993,201.990005,191.779999,200.860001,200.860001,191828500,1.07,24318000000,3278000000,0.256,0.1676,0.1545,46.92990678,187.7196271,0.0475,11517.2002,11582.51953,11445.16992,11507.07031,11507.07031,4671270000,4001.830078,4017.370117,3976.899902,3991.050049,3991.050049,4079320000
2/23/23,203.910004,205.139999,196.330002,202.070007,202.070007,146360000,1.07,24318000000,3278000000,0.256,0.1676,0.1545,47.21261846,188.8504738,0.0475,11636.92969,11638.98047,11432.58008,11590.40039,11590.40039,4714580000,4018.600098,4028.300049,3969.189941,4012.320068,4012.320068,3952940000
2/24/23,196.330002,197.669998,192.800003,196.880005,196.880005,142228100,1.07,24318000000,3278000000,0.256,0.1676,0.1545,46.00000117,184.0000047,0.0475,11404.17969,11434.36035,11334.46973,11394.94043,11394.94043,4432650000,3973.23999,3978.25,3943.080078,3970.040039,3970.040039,3877700000
2/27/23,202.029999,209.419998,201.259995,207.630005,207.630005,161028300,1.07,24318000000,3278000000,0.256,0.1676,0.1545,48.51168341,194.0467336,0.0475,11517.19043,11565.23047,11444.59961,11466.98047,11466.98047,4494000000,3992.360107,4018.050049,3973.550049,3982.23999,3982.23999,3836950000
2/28/23,210.589996,211.229996,203.75,205.710007,205.710007,153144900,1.07,24318000000,3278000000,0.256,0.1676,0.1545,48.06308575,192.252343,0.0475,11451.04981,11548.23047,11435.38965,11455.54004,11455.54004,5340950000,3977.189941,3997.5,3968.97998,3970.149902,3970.149902,5043400000
3/1/23,206.210007,207.199997,198.520004,202.770004,202.770004,156852800,1.07,24318000000,3278000000,0.256,0.1676,0.1545,47.37616916,189.5046766,0.0475,11447.58008,11479,11349.87012,11379.48047,11379.48047,4927530000,3963.340088,3971.72998,3939.050049,3951.389893,3951.389893,4249480000
3/2/23,186.740005,193.75,186.009995,190.899994,190.899994,181500700,1.07,24318000000,3278000000,0.256,0.1676,0.1545,44.60280234,178.4112093,0.0475,11273.76953,11487.58984,11273.61035,11462.98047,11462.98047,5313760000,3938.679932,3990.840088,3928.159912,3981.350098,3981.350098,4244900000
3/3/23,194.800003,200.479996,192.880005,197.789993,197.789993,154193300,1.07,24318000000,3278000000,0.256,0.1676,0.1545,46.21261519,184.8504607,0.0475,11524.65039,11699.62988,11514.74023,11689.00977,11689.00977,5102210000,3998.02002,4048.290039,3995.169922,4045.639893,4045.639893,4084730000
3/6/23,198.539993,198.600006,192.300003,193.809998,193.809998,128100100,1.07,24318000000,3278000000,0.256,0.1676,0.1545,45.28270981,181.1308393,0.0475,11736.87012,11827.91992,11667.48047,11675.74023,11675.74023,4982880000,4055.149902,4078.48999,4044.610107,4048.419922,4048.419922,4000870000
3/7/23,191.380005,194.199997,186.100006,187.710007,187.710007,148125800,1.07,24318000000,3278000000,0.256,0.1676,0.1545,43.85747827,175.4299131,0.0475,11670.98047,11705.95996,11512.03027,11530.33008,11530.33008,5422820000,4048.26001,4050,3980.310059,3986.370117,3986.370117,3922500000
3/8/23,185.039993,186.5,180,182,182,151897800,1.07,24318000000,3278000000,0.256,0.1676,0.1545,42.52336449,170.0934579,0.0475,11553.08984,11601.23047,11487.75,11576,11576,5085970000,3987.550049,4000.409912,3969.76001,3992.01001,3992.01001,3535570000
3/9/23,180.25,185.179993,172.509995,172.919998,172.919998,170023800,1.07,24318000000,3278000000,0.256,0.1676,0.1545,40.40186869,161.6074748,0.0475,11578.30957,11667.12012,11319.98047,11338.34961,11338.34961,5061790000,3998.659912,4017.810059,3908.699951,3918.320068,3918.320068,4445260000
3/10/23,175.130005,178.289993,168.440002,173.440002,173.440002,191488900,1.07,24318000000,3278000000,0.256,0.1676,0.1545,40.52336495,162.0934598,0.0475,11325.36035,11373.80957,11093.86035,11138.88965,11138.88965,6193500000,3912.77002,3934.050049,3846.320068,3861.590088,3861.590088,5518190000
3/13/23,167.460007,177.350006,163.910004,174.479996,174.479996,167790300,1.07,24318000000,3278000000,0.256,0.1676,0.1545,40.76635421,163.0654168,0.0475,11041.45996,11326.73047,10982.79981,11188.83984,11188.83984,6201490000,3835.120117,3905.050049,3808.860107,3855.76001,3855.76001,6558020000
3/14/23,177.309998,183.800003,177.139999,183.259995,183.259995,143717900,1.07,24318000000,3278000000,0.256,0.1676,0.1545,42.81775584,171.2710234,0.0475,11357.73047,11467.01953,11284.92969,11428.15039,11428.15039,5533120000,3894.01001,3937.290039,3873.629883,3919.290039,3919.290039,5665870000
3/15/23,180.800003,182.339996,176.029999,180.449997,180.449997,145995600,1.07,24318000000,3278000000,0.256,0.1676,0.1545,42.16121425,168.644857,0.0475,11291.16992,11447.90039,11238.44043,11434.04981,11434.04981,5912430000,3876.73999,3894.26001,3838.23999,3891.929932,3891.929932,6594010000
3/16/23,180.369995,185.809998,178.839996,184.130005,184.130005,121136800,1.07,24318000000,3278000000,0.256,0.1676,0.1545,43.02102921,172.0841168,0.0475,11384.87012,11733.79981,11365.49023,11717.28027,11717.28027,5498920000,3878.929932,3964.459961,3864.110107,3960.280029,3960.280029,5695790000
3/17/23,184.520004,186.220001,177.330002,180.130005,180.130005,133197100,1.07,24318000000,3278000000,0.256,0.1676,0.1545,42.08644977,168.3457991,0.0475,11696.33984,11773.11035,11562.62988,11630.50977,11630.50977,7903090000,3958.689941,3958.909912,3901.27002,3916.639893,3916.639893,9354280000
3/20/23,178.080002,186.440002,176.350006,183.25,183.25,129684400,1.07,24318000000,3278000000,0.256,0.1676,0.1545,42.81542056,171.2616822,0.0475,11614.38965,11695.54981,11550.69043,11675.54004,11675.54004,4970630000,3917.469971,3956.620117,3916.889893,3951.570068,3951.570068,5347140000
3/21/23,188.279999,198,188.039993,197.580002,197.580002,153391400,1.07,24318000000,3278000000,0.256,0.1676,0.1545,46.16355187,184.6542075,0.0475,11764.79004,11879.16016,11724.91016,11860.11035,11860.11035,4829870000,3975.889893,4009.080078,3971.189941,4002.870117,4002.870117,4920240000
3/22/23,199.300003,200.660004,190.949997,191.149994,191.149994,150376400,1.07,24318000000,3278000000,0.256,0.1676,0.1545,44.66121355,178.6448542,0.05,11857.5,12013.99023,11666.84961,11669.95996,11669.95996,4981590000,4002.040039,4039.48999,3936.169922,3936.969971,3936.969971,4533010000
3/23/23,195.259995,199.309998,188.649994,192.220001,192.220001,144193900,1.07,24318000000,3278000000,0.256,0.1676,0.1545,44.91121519,179.6448607,0.05,11811.32031,11962.69043,11684.51953,11787.40039,11787.40039,4917460000,3959.209961,4007.659912,3919.050049,3948.719971,3948.719971,4991600000
3/24/23,191.649994,192.360001,187.149994,190.410004,190.410004,116312400,1.07,24318000000,3278000000,0.256,0.1676,0.1545,44.48831869,177.9532748,0.05,11747.62012,11826.23047,11670.66992,11823.95996,11823.95996,4363650000,3939.209961,3972.73999,3909.159912,3970.98999,3970.98999,4583970000
3/27/23,194.419998,197.389999,189.940002,191.809998,191.809998,120851600,1.07,24318000000,3278000000,0.256,0.1676,0.1545,44.81542009,179.2616804,0.05,11868.54004,11903.20996,11739.04981,11768.83984,11768.83984,4330320000,3982.929932,4003.830078,3970.48999,3977.530029,3977.530029,4233540000
3/28/23,192,192.350006,185.429993,189.190002,189.190002,98654600,1.07,24318000000,3278000000,0.256,0.1676,0.1545,44.2032715,176.813086,0.05,11752.75977,11752.75977,11635.03027,11716.08008,11716.08008,4036910000,3974.129883,3979.199951,3951.530029,3971.27002,3971.27002,4014600000
3/29/23,193.130005,195.289993,189.440002,193.880005,193.880005,123660000,1.07,24318000000,3278000000,0.256,0.1676,0.1545,45.29906659,181.1962664,0.05,11855.58984,11941.59961,11823.34961,11926.24023,11926.24023,4493540000,3999.530029,4030.590088,3999.530029,4027.810059,4027.810059,4145250000
3/30/23,195.580002,197.330002,194.419998,195.279999,195.279999,110252200,1.07,24318000000,3278000000,0.256,0.1676,0.1545,45.62616799,182.504672,0.05,12010.4502,12044.79004,11953.37012,12013.46973,12013.46973,4738880000,4046.73999,4057.850098,4032.100098,4050.830078,4050.830078,3930860000
3/31/23,197.529999,207.789993,197.199997,207.460007,207.460007,170222100,1.07,24318000000,3278000000,0.256,0.1676,0.1545,48.47196425,193.887857,0.05,12031.54004,12227.92969,12030.44043,12221.91016,12221.91016,5521150000,4056.179932,4110.75,4056.179932,4109.310059,4109.310059,4525120000
4/3/23,199.910004,202.690002,192.199997,194.770004,194.770004,169545900,1.07,24318000000,3278000000,0.256,0.1676,0.1545,45.50701028,182.0280411,0.05,12146.08984,12196.33984,12086.51953,12189.4502,12189.4502,4816440000,4102.200195,4127.660156,4098.790039,4124.509766,4124.509766,4234700000
4/4/23,197.320007,198.740005,190.320007,192.580002,192.580002,126463800,1.07,24318000000,3278000000,0.256,0.1676,0.1545,44.99532757,179.9813103,0.05,12208.49023,12224.67969,12081.80957,12126.33008,12126.33008,4298760000,4128.029785,4133.129883,4086.870117,4100.600098,4100.600098,4227800000
4/5/23,190.520004,190.679993,183.759995,185.520004,185.520004,133882500,1.07,24318000000,3278000000,0.256,0.1676,0.1545,43.34579533,173.3831813,0.05,12081.75977,12086.75,11931.84961,11996.86035,11996.86035,4378590000,4094.5,4099.689941,4072.560059,4090.379883,4090.379883,3968020000
4/6/23,183.080002,186.389999,179.740005,185.059998,185.059998,123857900,1.07,24318000000,3278000000,0.256,0.1676,0.1545,43.23831729,172.9532692,0.05,11939.08008,12098.5,11898.36035,12087.95996,12087.95996,3862800000,4081.149902,4107.319824,4069.840088,4105.02002,4105.02002,3486690000
4/10/23,179.940002,185.100006,176.110001,184.509995,184.509995,142154600,1.07,24318000000,3278000000,0.256,0.1676,0.1545,43.10981192,172.4392477,0.05,11975.12988,12084.9502,11924.2002,12084.36035,12084.36035,4334070000,4085.199951,4109.5,4072.550049,4109.109863,4109.109863,3423650000
4/11/23,186.690002,189.190002,185.649994,186.789993,186.789993,115770900,1.07,24318000000,3278000000,0.256,0.1676,0.1545,43.64252173,174.5700869,0.05,12080.24023,12091.26953,12011.40039,12031.87988,12031.87988,4676960000,4110.290039,4124.259766,4102.609863,4108.939941,4108.939941,3665830000
4/12/23,190.740005,191.580002,180.309998,180.539993,180.539993,150256300,1.07,24318000000,3278000000,0.256,0.1676,0.1545,42.18224136,168.7289654,0.05,12110.87012,12134.5,11916.54004,11929.33984,11929.33984,4909770000,4121.720215,4134.370117,4086.939941,4091.949951,4091.949951,3633120000
4/13/23,182.960007,186.5,180.940002,185.899994,185.899994,112933000,1.07,24318000000,3278000000,0.256,0.1676,0.1545,43.43457804,173.7383121,0.05,11997.41992,12178.79981,11995.94043,12166.26953,12166.26953,4942990000,4100.040039,4150.259766,4099.399902,4146.220215,4146.220215,3596590000
4/14/23,183.949997,186.279999,182.009995,185,185,96438700,1.07,24318000000,3278000000,0.256,0.1676,0.1545,43.22429907,172.8971963,0.05,12117.91016,12205.71973,12026.54981,12123.46973,12123.46973,4655740000,4140.109863,4163.189941,4113.200195,4137.640137,4137.640137,3575690000
